date,0,OT
2018/5/1 14:00,8,3534
2018/5/1 15:00,9,3504
2018/5/1 16:00,8,3539
2018/5/1 17:00,12,3769
2018/5/1 18:00,12,3688
2018/5/1 19:00,13,3741
2018/5/1 20:00,14,3561
2018/5/1 21:00,15,3339
2018/5/1 22:00,15,3294
2018/5/1 23:00,14,3368
2018/5/2 0:00,14,3364
2018/5/2 1:00,16,3179
2018/5/2 2:00,14,2954
2018/5/2 3:00,15,2829
2018/5/2 4:00,14,2800
2018/5/2 5:00,16,2751
2018/5/2 6:00,14,2545
2018/5/2 7:00,15,2535
2018/5/2 8:00,14,2606
2018/5/2 9:00,13,2726
2018/5/2 10:00,33,3048
2018/5/2 11:00,24,3407
2018/5/2 12:00,2,3418
2018/5/2 13:00,6,3504
2018/5/2 14:00,4,3541
2018/5/2 15:00,2,3396
2018/5/2 16:00,13,3448
2018/5/2 17:00,62,3488
2018/5/2 18:00,65,3524
2018/5/2 19:00,67,3644
2018/5/2 20:00,74,3516
2018/5/2 21:00,72,3336
2018/5/2 22:00,74,3326
2018/5/2 23:00,72,3521
2018/5/3 0:00,72,3456
2018/5/3 1:00,71,3334
2018/5/3 2:00,69,3078
2018/5/3 3:00,68,2939
2018/5/3 4:00,68,2987
2018/5/3 5:00,68,2967
2018/5/3 6:00,68,2969
2018/5/3 7:00,68,2961
2018/5/3 8:00,67,3014
2018/5/3 9:00,68,3049
2018/5/3 10:00,89,2882
2018/5/3 11:00,62,3038
2018/5/3 12:00,58,3033
2018/5/3 13:00,60,3096
2018/5/3 14:00,60,3202
2018/5/3 15:00,60,3172
2018/5/3 16:00,87,3143
2018/5/3 17:00,69,3177
2018/5/3 18:00,63,3210
2018/5/3 19:00,97,3160
2018/5/3 20:00,81,3070
2018/5/3 21:00,69,3078
2018/5/3 22:00,70,3095
2018/5/3 23:00,72,3235
2018/5/4 0:00,68,3256
2018/5/4 1:00,69,3128
2018/5/4 2:00,69,3006
2018/5/4 3:00,68,2904
2018/5/4 4:00,68,2953
2018/5/4 5:00,68,2751
2018/5/4 6:00,69,2733
2018/5/4 7:00,67,2626
2018/5/4 8:00,51,2709
2018/5/4 9:00,67,2627
2018/5/4 10:00,82,2556
2018/5/4 11:00,60,2561
2018/5/4 12:00,56,2566
2018/5/4 13:00,58,2618
2018/5/4 14:00,60,2618
2018/5/4 15:00,58,2647
2018/5/4 16:00,79,2689
2018/5/4 17:00,69,2674
2018/5/4 18:00,65,2650
2018/5/4 19:00,98,2676
2018/5/4 20:00,68,2640
2018/5/4 21:00,69,2631
2018/5/4 22:00,68,2669
2018/5/4 23:00,73,2687
2018/5/5 0:00,69,2678
2018/5/5 1:00,69,2570
2018/5/5 2:00,68,2500
2018/5/5 3:00,66,2494
2018/5/5 4:00,67,2498
2018/5/5 5:00,67,2507
2018/5/5 6:00,69,2498
2018/5/5 7:00,67,2552
2018/5/5 8:00,68,2756
2018/5/5 9:00,65,2792
2018/5/5 10:00,82,2960
2018/5/5 11:00,60,3284
2018/5/5 12:00,58,3639
2018/5/5 13:00,58,3697
2018/5/5 14:00,58,3656
2018/5/5 15:00,58,3517
2018/5/5 16:00,83,3532
2018/5/5 17:00,62,3588
2018/5/5 18:00,59,3599
2018/5/5 19:00,73,3499
2018/5/5 20:00,102,3432
2018/5/5 21:00,75,3256
2018/5/5 22:00,71,3188
2018/5/5 23:00,70,3298
2018/5/6 0:00,68,3411
2018/5/6 1:00,69,3250
2018/5/6 2:00,68,3111
2018/5/6 3:00,68,3033
2018/5/6 4:00,68,2958
2018/5/6 5:00,69,2877
2018/5/6 6:00,68,2843
2018/5/6 7:00,67,2842
2018/5/6 8:00,68,2953
2018/5/6 9:00,67,2940
2018/5/6 10:00,62,3288
2018/5/6 11:00,76,3399
2018/5/6 12:00,65,3518
2018/5/6 13:00,63,3576
2018/5/6 14:00,64,3660
2018/5/6 15:00,74,3452
2018/5/6 16:00,64,3550
2018/5/6 17:00,61,3610
2018/5/6 18:00,60,3600
2018/5/6 19:00,83,3619
2018/5/6 20:00,80,3530
2018/5/6 21:00,71,3384
2018/5/6 22:00,70,3270
2018/5/6 23:00,69,3414
2018/5/7 0:00,70,3430
2018/5/7 1:00,69,3283
2018/5/7 2:00,70,3056
2018/5/7 3:00,70,3008
2018/5/7 4:00,69,2862
2018/5/7 5:00,70,2793
2018/5/7 6:00,70,2795
2018/5/7 7:00,70,2800
2018/5/7 8:00,69,2906
2018/5/7 9:00,67,2819
2018/5/7 10:00,80,3059
2018/5/7 11:00,65,3304
2018/5/7 12:00,63,3257
2018/5/7 13:00,63,3327
2018/5/7 14:00,78,3505
2018/5/7 15:00,60,3294
2018/5/7 16:00,58,3363
2018/5/7 17:00,63,3510
2018/5/7 18:00,60,3465
2018/5/7 19:00,61,3511
2018/5/7 20:00,91,3412
2018/5/7 21:00,67,3221
2018/5/7 22:00,68,3112
2018/5/7 23:00,66,3173
2018/5/8 0:00,65,3218
2018/5/8 1:00,75,2950
2018/5/8 2:00,68,2839
2018/5/8 3:00,65,2773
2018/5/8 4:00,64,2802
2018/5/8 5:00,65,2749
2018/5/8 6:00,65,2747
2018/5/8 7:00,65,2657
2018/5/8 8:00,72,2866
2018/5/8 9:00,63,2924
2018/5/8 10:00,62,3211
2018/5/8 11:00,86,3374
2018/5/8 12:00,58,3572
2018/5/8 13:00,60,3776
2018/5/8 14:00,62,3734
2018/5/8 15:00,60,3518
2018/5/8 16:00,74,3641
2018/5/8 17:00,82,3628
2018/5/8 18:00,60,3615
2018/5/8 19:00,73,3604
2018/5/8 20:00,83,3636
2018/5/8 21:00,67,3655
2018/5/8 22:00,67,3685
2018/5/8 23:00,67,3552
2018/5/9 0:00,67,3410
2018/5/9 1:00,76,2992
2018/5/9 2:00,68,2938
2018/5/9 3:00,67,2899
2018/5/9 4:00,66,2946
2018/5/9 5:00,68,2894
2018/5/9 6:00,67,2855
2018/5/9 7:00,67,2877
2018/5/9 8:00,68,2973
2018/5/9 9:00,64,3072
2018/5/9 10:00,76,3225
2018/5/9 11:00,59,3467
2018/5/9 12:00,56,3510
2018/5/9 13:00,59,3533
2018/5/9 14:00,56,3657
2018/5/9 15:00,58,3573
2018/5/9 16:00,76,3598
2018/5/9 17:00,61,3613
2018/5/9 18:00,58,3748
2018/5/9 19:00,62,3855
2018/5/9 20:00,94,3622
2018/5/9 21:00,66,3428
2018/5/9 22:00,67,3186
2018/5/9 23:00,67,3201
2018/5/10 0:00,66,3098
2018/5/10 1:00,78,2880
2018/5/10 2:00,70,2800
2018/5/10 3:00,67,2781
2018/5/10 4:00,67,2747
2018/5/10 5:00,66,2726
2018/5/10 6:00,67,2698
2018/5/10 7:00,67,2701
2018/5/10 8:00,66,2863
2018/5/10 9:00,61,2850
2018/5/10 10:00,73,2901
2018/5/10 11:00,68,2943
2018/5/10 12:00,56,3032
2018/5/10 13:00,60,2973
2018/5/10 14:00,58,2995
2018/5/10 15:00,56,2872
2018/5/10 16:00,94,2942
2018/5/10 17:00,62,2939
2018/5/10 18:00,56,2897
2018/5/10 19:00,58,2870
2018/5/10 20:00,67,2902
2018/5/10 21:00,68,2895
2018/5/10 22:00,69,2928
2018/5/10 23:00,69,3075
2018/5/11 0:00,69,3030
2018/5/11 1:00,70,2993
2018/5/11 2:00,68,2860
2018/5/11 3:00,67,2837
2018/5/11 4:00,64,2800
2018/5/11 5:00,66,2668
2018/5/11 6:00,67,2620
2018/5/11 7:00,67,2647
2018/5/11 8:00,67,2695
2018/5/11 9:00,74,2594
2018/5/11 10:00,77,2504
2018/5/11 11:00,57,2517
2018/5/11 12:00,58,2613
2018/5/11 13:00,59,2600
2018/5/11 14:00,58,2595
2018/5/11 15:00,58,2615
2018/5/11 16:00,92,2653
2018/5/11 17:00,63,2634
2018/5/11 18:00,61,2584
2018/5/11 19:00,60,2574
2018/5/11 20:00,65,2610
2018/5/11 21:00,68,2608
2018/5/11 22:00,67,2613
2018/5/11 23:00,68,2646
2018/5/12 0:00,69,2677
2018/5/12 1:00,67,2547
2018/5/12 2:00,66,2483
2018/5/12 3:00,67,2496
2018/5/12 4:00,67,2480
2018/5/12 5:00,66,2509
2018/5/12 6:00,66,2488
2018/5/12 7:00,66,2464
2018/5/12 8:00,67,2597
2018/5/12 9:00,62,2719
2018/5/12 10:00,77,2879
2018/5/12 11:00,60,3031
2018/5/12 12:00,60,3301
2018/5/12 13:00,58,3436
2018/5/12 14:00,62,3553
2018/5/12 15:00,58,3441
2018/5/12 16:00,90,3706
2018/5/12 17:00,66,3673
2018/5/12 18:00,62,3722
2018/5/12 19:00,65,3582
2018/5/12 20:00,66,3355
2018/5/12 21:00,66,3237
2018/5/12 22:00,69,3103
2018/5/12 23:00,67,3204
2018/5/13 0:00,68,3197
2018/5/13 1:00,68,3048
2018/5/13 2:00,66,2862
2018/5/13 3:00,66,2866
2018/5/13 4:00,67,2778
2018/5/13 5:00,66,2678
2018/5/13 6:00,65,2619
2018/5/13 7:00,66,2585
2018/5/13 8:00,67,2710
2018/5/13 9:00,63,2799
2018/5/13 10:00,60,3176
2018/5/13 11:00,95,3323
2018/5/13 12:00,60,3449
2018/5/13 13:00,60,3674
2018/5/13 14:00,96,3752
2018/5/13 15:00,58,3698
2018/5/13 16:00,62,3776
2018/5/13 17:00,18,3832
2018/5/13 18:00,9,3752
2018/5/13 19:00,78,3624
2018/5/13 20:00,71,3503
2018/5/13 21:00,70,3214
2018/5/13 22:00,71,3138
2018/5/13 23:00,70,3261
2018/5/14 0:00,70,3311
2018/5/14 1:00,71,3162
2018/5/14 2:00,66,2974
2018/5/14 3:00,66,2853
2018/5/14 4:00,66,2800
2018/5/14 5:00,53,2684
2018/5/14 6:00,65,2695
2018/5/14 7:00,67,2631
2018/5/14 8:00,53,2785
2018/5/14 9:00,72,2789
2018/5/14 10:00,61,2967
2018/5/14 11:00,100,3271
2018/5/14 12:00,58,3437
2018/5/14 13:00,60,3710
2018/5/14 14:00,60,3826
2018/5/14 15:00,58,3598
2018/5/14 16:00,97,3607
2018/5/14 17:00,66,3792
2018/5/14 18:00,62,3752
2018/5/14 19:00,83,3604
2018/5/14 20:00,68,3366
2018/5/14 21:00,70,3280
2018/5/14 22:00,70,3206
2018/5/14 23:00,33,3292
2018/5/15 0:00,33,3183
2018/5/15 1:00,71,3017
2018/5/15 2:00,67,2866
2018/5/15 3:00,68,2837
2018/5/15 4:00,67,2792
2018/5/15 5:00,68,2729
2018/5/15 6:00,68,2734
2018/5/15 7:00,68,2689
2018/5/15 8:00,66,2836
2018/5/15 9:00,64,2896
2018/5/15 10:00,77,3085
2018/5/15 11:00,59,3319
2018/5/15 12:00,58,3397
2018/5/15 13:00,60,3511
2018/5/15 14:00,52,3529
2018/5/15 15:00,21,3461
2018/5/15 16:00,87,3613
2018/5/15 17:00,61,3635
2018/5/15 18:00,60,3581
2018/5/15 19:00,63,3515
2018/5/15 20:00,68,3306
2018/5/15 21:00,68,3151
2018/5/15 22:00,70,3064
2018/5/15 23:00,70,3234
2018/5/16 0:00,69,3316
2018/5/16 1:00,70,3125
2018/5/16 2:00,67,2935
2018/5/16 3:00,66,2873
2018/5/16 4:00,66,2775
2018/5/16 5:00,67,2709
2018/5/16 6:00,67,2687
2018/5/16 7:00,66,2679
2018/5/16 8:00,68,2700
2018/5/16 9:00,67,2827
2018/5/16 10:00,63,3136
2018/5/16 11:00,94,3303
2018/5/16 12:00,58,3430
2018/5/16 13:00,58,3469
2018/5/16 14:00,58,3542
2018/5/16 15:00,58,3472
2018/5/16 16:00,90,3469
2018/5/16 17:00,61,3506
2018/5/16 18:00,77,3506
2018/5/16 19:00,69,3497
2018/5/16 20:00,66,3264
2018/5/16 21:00,68,3269
2018/5/16 22:00,68,3067
2018/5/16 23:00,67,3235
2018/5/17 0:00,19,3208
2018/5/17 1:00,69,2961
2018/5/17 2:00,67,2749
2018/5/17 3:00,67,2689
2018/5/17 4:00,67,2644
2018/5/17 5:00,67,2574
2018/5/17 6:00,67,2481
2018/5/17 7:00,67,2495
2018/5/17 8:00,67,2556
2018/5/17 9:00,66,2606
2018/5/17 10:00,60,2622
2018/5/17 11:00,62,2604
2018/5/17 12:00,92,2558
2018/5/17 13:00,60,2548
2018/5/17 14:00,58,2588
2018/5/17 15:00,60,2533
2018/5/17 16:00,77,2579
2018/5/17 17:00,87,2685
2018/5/17 18:00,58,2740
2018/5/17 19:00,100,2685
2018/5/17 20:00,67,2731
2018/5/17 21:00,67,2693
2018/5/17 22:00,68,2617
2018/5/17 23:00,68,2827
2018/5/18 0:00,67,2831
2018/5/18 1:00,77,2831
2018/5/18 2:00,73,2719
2018/5/18 3:00,67,2652
2018/5/18 4:00,67,2560
2018/5/18 5:00,67,2424
2018/5/18 6:00,67,2464
2018/5/18 7:00,67,2453
2018/5/18 8:00,67,2488
2018/5/18 9:00,65,2463
2018/5/18 10:00,63,2450
2018/5/18 11:00,101,2390
2018/5/18 12:00,60,2423
2018/5/18 13:00,60,2465
2018/5/18 14:00,58,2482
2018/5/18 15:00,60,2498
2018/5/18 16:00,60,2546
2018/5/18 17:00,91,2506
2018/5/18 18:00,62,2491
2018/5/18 19:00,100,2528
2018/5/18 20:00,66,2487
2018/5/18 21:00,67,2563
2018/5/18 22:00,67,2520
2018/5/18 23:00,67,2512
2018/5/19 0:00,67,2560
2018/5/19 1:00,67,2443
2018/5/19 2:00,66,2376
2018/5/19 3:00,67,2400
2018/5/19 4:00,66,2385
2018/5/19 5:00,67,2358
2018/5/19 6:00,67,2381
2018/5/19 7:00,68,2417
2018/5/19 8:00,72,2517
2018/5/19 9:00,64,2651
2018/5/19 10:00,81,2814
2018/5/19 11:00,60,3047
2018/5/19 12:00,58,3202
2018/5/19 13:00,58,3258
2018/5/19 14:00,58,3377
2018/5/19 15:00,58,3322
2018/5/19 16:00,88,3339
2018/5/19 17:00,58,3377
2018/5/19 18:00,60,3376
2018/5/19 19:00,111,3404
2018/5/19 20:00,70,3199
2018/5/19 21:00,70,3127
2018/5/19 22:00,69,2991
2018/5/19 23:00,71,3123
2018/5/20 0:00,69,3178
2018/5/20 1:00,70,3010
2018/5/20 2:00,70,2890
2018/5/20 3:00,69,2812
2018/5/20 4:00,69,2823
2018/5/20 5:00,68,2761
2018/5/20 6:00,69,2701
2018/5/20 7:00,68,2650
2018/5/20 8:00,67,2746
2018/5/20 9:00,65,2809
2018/5/20 10:00,85,3076
2018/5/20 11:00,58,3196
2018/5/20 12:00,58,3303
2018/5/20 13:00,87,3459
2018/5/20 14:00,60,3488
2018/5/20 15:00,60,3430
2018/5/20 16:00,62,3484
2018/5/20 17:00,60,3474
2018/5/20 18:00,62,3525
2018/5/20 19:00,92,3492
2018/5/20 20:00,75,3367
2018/5/20 21:00,67,3218
2018/5/20 22:00,69,3056
2018/5/20 23:00,67,3298
2018/5/21 0:00,67,3238
2018/5/21 1:00,78,2936
2018/5/21 2:00,71,2850
2018/5/21 3:00,65,2790
2018/5/21 4:00,67,2710
2018/5/21 5:00,65,2693
2018/5/21 6:00,66,2592
2018/5/21 7:00,67,2586
2018/5/21 8:00,65,2749
2018/5/21 9:00,67,2711
2018/5/21 10:00,85,2904
2018/5/21 11:00,72,3190
2018/5/21 12:00,75,3287
2018/5/21 13:00,58,3336
2018/5/21 14:00,62,3347
2018/5/21 15:00,58,3317
2018/5/21 16:00,58,3368
2018/5/21 17:00,60,3350
2018/5/21 18:00,62,3283
2018/5/21 19:00,113,3233
2018/5/21 20:00,70,3196
2018/5/21 21:00,69,3124
2018/5/21 22:00,69,3043
2018/5/21 23:00,70,3083
2018/5/22 0:00,69,2987
2018/5/22 1:00,69,2786
2018/5/22 2:00,68,2582
2018/5/22 3:00,69,2506
2018/5/22 4:00,67,2533
2018/5/22 5:00,68,2509
2018/5/22 6:00,68,2507
2018/5/22 7:00,75,2418
2018/5/22 8:00,67,2724
2018/5/22 9:00,89,2731
2018/5/22 10:00,60,2947
2018/5/22 11:00,85,3237
2018/5/22 12:00,67,3375
2018/5/22 13:00,62,3451
2018/5/22 14:00,60,3505
2018/5/22 15:00,72,3441
2018/5/22 16:00,85,3389
2018/5/22 17:00,62,3431
2018/5/22 18:00,60,3442
2018/5/22 19:00,65,3420
2018/5/22 20:00,104,3227
2018/5/22 21:00,69,3011
2018/5/22 22:00,71,3089
2018/5/22 23:00,70,3193
2018/5/23 0:00,69,3229
2018/5/23 1:00,70,3099
2018/5/23 2:00,70,2917
2018/5/23 3:00,68,2861
2018/5/23 4:00,69,2784
2018/5/23 5:00,69,2769
2018/5/23 6:00,68,2710
2018/5/23 7:00,69,2635
2018/5/23 8:00,68,2840
2018/5/23 9:00,68,2927
2018/5/23 10:00,96,3149
2018/5/23 11:00,90,3402
2018/5/23 12:00,64,3510
2018/5/23 13:00,62,3619
2018/5/23 14:00,61,3702
2018/5/23 15:00,63,3370
2018/5/23 16:00,96,3606
2018/5/23 17:00,64,3574
2018/5/23 18:00,65,3509
2018/5/23 19:00,65,3491
2018/5/23 20:00,68,3370
2018/5/23 21:00,67,3318
2018/5/23 22:00,68,3169
2018/5/23 23:00,94,3289
2018/5/24 0:00,81,3293
2018/5/24 1:00,68,3038
2018/5/24 2:00,69,2779
2018/5/24 3:00,65,2744
2018/5/24 4:00,66,2765
2018/5/24 5:00,66,2714
2018/5/24 6:00,65,2788
2018/5/24 7:00,66,2676
2018/5/24 8:00,68,2739
2018/5/24 9:00,64,2778
2018/5/24 10:00,103,2859
2018/5/24 11:00,63,2685
2018/5/24 12:00,62,2722
2018/5/24 13:00,62,2838
2018/5/24 14:00,64,2807
2018/5/24 15:00,60,2692
2018/5/24 16:00,84,2751
2018/5/24 17:00,76,2820
2018/5/24 18:00,67,2750
2018/5/24 19:00,66,2698
2018/5/24 20:00,67,2709
2018/5/24 21:00,67,2758
2018/5/24 22:00,67,2788
2018/5/24 23:00,66,2960
2018/5/25 0:00,99,2953
2018/5/25 1:00,70,2923
2018/5/25 2:00,72,2815
2018/5/25 3:00,72,2786
2018/5/25 4:00,68,2776
2018/5/25 5:00,66,2637
2018/5/25 6:00,68,2708
2018/5/25 7:00,66,2631
2018/5/25 8:00,66,2660
2018/5/25 9:00,65,2543
2018/5/25 10:00,83,2409
2018/5/25 11:00,89,2377
2018/5/25 12:00,66,2409
2018/5/25 13:00,64,2456
2018/5/25 14:00,60,2430
2018/5/25 15:00,63,2463
2018/5/25 16:00,92,2437
2018/5/25 17:00,66,2391
2018/5/25 18:00,65,2546
2018/5/25 19:00,62,2592
2018/5/25 20:00,66,2533
2018/5/25 21:00,67,2536
2018/5/25 22:00,67,2512
2018/5/25 23:00,85,2591
2018/5/26 0:00,67,2595
2018/5/26 1:00,70,2504
2018/5/26 2:00,68,2411
2018/5/26 3:00,75,2438
2018/5/26 4:00,68,2408
2018/5/26 5:00,69,2405
2018/5/26 6:00,68,2447
2018/5/26 7:00,67,2420
2018/5/26 8:00,68,2608
2018/5/26 9:00,65,2850
2018/5/26 10:00,106,3118
2018/5/26 11:00,63,3325
2018/5/26 12:00,60,3402
2018/5/26 13:00,58,3441
2018/5/26 14:00,60,3542
2018/5/26 15:00,62,3465
2018/5/26 16:00,97,3516
2018/5/26 17:00,62,3445
2018/5/26 18:00,63,3411
2018/5/26 19:00,62,3367
2018/5/26 20:00,69,3253
2018/5/26 21:00,70,3123
2018/5/26 22:00,68,2985
2018/5/26 23:00,86,3186
2018/5/27 0:00,78,3197
2018/5/27 1:00,70,3054
2018/5/27 2:00,70,2834
2018/5/27 3:00,69,2803
2018/5/27 4:00,67,2771
2018/5/27 5:00,68,2744
2018/5/27 6:00,67,2709
2018/5/27 7:00,67,2604
2018/5/27 8:00,67,2807
2018/5/27 9:00,63,2826
2018/5/27 10:00,89,3042
2018/5/27 11:00,58,3317
2018/5/27 12:00,92,3406
2018/5/27 13:00,62,3416
2018/5/27 14:00,58,3460
2018/5/27 15:00,61,3334
2018/5/27 16:00,116,3278
2018/5/27 17:00,70,3324
2018/5/27 18:00,67,3299
2018/5/27 19:00,64,3319
2018/5/27 20:00,65,3194
2018/5/27 21:00,64,3094
2018/5/27 22:00,65,3109
2018/5/27 23:00,64,3393
2018/5/28 0:00,82,3359
2018/5/28 1:00,68,3187
2018/5/28 2:00,70,2925
2018/5/28 3:00,67,2781
2018/5/28 4:00,65,2759
2018/5/28 5:00,66,2697
2018/5/28 6:00,65,2659
2018/5/28 7:00,66,2662
2018/5/28 8:00,65,2860
2018/5/28 9:00,60,2778
2018/5/28 10:00,84,2969
2018/5/28 11:00,55,3240
2018/5/28 12:00,88,3297
2018/5/28 13:00,54,3272
2018/5/28 14:00,57,3535
2018/5/28 15:00,58,3367
2018/5/28 16:00,105,3347
2018/5/28 17:00,64,3176
2018/5/28 18:00,55,3305
2018/5/28 19:00,60,3393
2018/5/28 20:00,67,3329
2018/5/28 21:00,68,3234
2018/5/28 22:00,67,3131
2018/5/28 23:00,68,3353
2018/5/29 0:00,95,3202
2018/5/29 1:00,67,3066
2018/5/29 2:00,71,2900
2018/5/29 3:00,75,2870
2018/5/29 4:00,67,2801
2018/5/29 5:00,68,2795
2018/5/29 6:00,68,2847
2018/5/29 7:00,68,2820
2018/5/29 8:00,67,3032
2018/5/29 9:00,64,2985
2018/5/29 10:00,77,3042
2018/5/29 11:00,63,3297
2018/5/29 12:00,58,3398
2018/5/29 13:00,88,3480
2018/5/29 14:00,58,3480
2018/5/29 15:00,56,3395
2018/5/29 16:00,56,3360
2018/5/29 17:00,64,3414
2018/5/29 18:00,107,3461
2018/5/29 19:00,62,3475
2018/5/29 20:00,67,3365
2018/5/29 21:00,66,3272
2018/5/29 22:00,67,3227
2018/5/29 23:00,91,3412
2018/5/30 0:00,71,3323
2018/5/30 1:00,66,3282
2018/5/30 2:00,75,3181
2018/5/30 3:00,73,3120
2018/5/30 4:00,68,3032
2018/5/30 5:00,69,2984
2018/5/30 6:00,68,2909
2018/5/30 7:00,68,2904
2018/5/30 8:00,68,3080
2018/5/30 9:00,61,3020
2018/5/30 10:00,82,3126
2018/5/30 11:00,56,3308
2018/5/30 12:00,63,3440
2018/5/30 13:00,76,3559
2018/5/30 14:00,55,3572
2018/5/30 15:00,55,3444
2018/5/30 16:00,53,3350
2018/5/30 17:00,54,3362
2018/5/30 18:00,55,3352
2018/5/30 19:00,65,3264
2018/5/30 20:00,94,3167
2018/5/30 21:00,66,2958
2018/5/30 22:00,65,2879
2018/5/30 23:00,74,3095
2018/5/31 0:00,76,3067
2018/5/31 1:00,56,2968
2018/5/31 2:00,62,2861
2018/5/31 3:00,69,2748
2018/5/31 4:00,68,2715
2018/5/31 5:00,68,2690
2018/5/31 6:00,69,2673
2018/5/31 7:00,68,2624
2018/5/31 8:00,67,2689
2018/5/31 9:00,67,2646
2018/5/31 10:00,88,2544
2018/5/31 11:00,55,2649
2018/5/31 12:00,54,2746
2018/5/31 13:00,78,2650
2018/5/31 14:00,56,2661
2018/5/31 15:00,55,2630
2018/5/31 16:00,56,2673
2018/5/31 17:00,69,2758
2018/5/31 18:00,65,2784
2018/5/31 19:00,107,2818
2018/5/31 20:00,71,2725
2018/5/31 21:00,67,2696
2018/5/31 22:00,68,2874
2018/5/31 23:00,68,2981
2018/6/1 0:00,102,2998
2018/6/1 1:00,67,2955
2018/6/1 2:00,69,2877
2018/6/1 3:00,67,2822
2018/6/1 4:00,67,2733
2018/6/1 5:00,68,2600
2018/6/1 6:00,67,2609
2018/6/1 7:00,66,2598
2018/6/1 8:00,67,2675
2018/6/1 9:00,67,2575
2018/6/1 10:00,84,2482
2018/6/1 11:00,58,2490
2018/6/1 12:00,56,2552
2018/6/1 13:00,88,2501
2018/6/1 14:00,57,2545
2018/6/1 15:00,56,2526
2018/6/1 16:00,60,2520
2018/6/1 17:00,60,2608
2018/6/1 18:00,56,2590
2018/6/1 19:00,74,2593
2018/6/1 20:00,110,2571
2018/6/1 21:00,67,2483
2018/6/1 22:00,69,2447
2018/6/1 23:00,75,2574
2018/6/2 0:00,87,2491
2018/6/2 1:00,68,2499
2018/6/2 2:00,68,2428
2018/6/2 3:00,66,2496
2018/6/2 4:00,67,2436
2018/6/2 5:00,68,2472
2018/6/2 6:00,66,2470
2018/6/2 7:00,69,2495
2018/6/2 8:00,68,2668
2018/6/2 9:00,65,2663
2018/6/2 10:00,84,2804
2018/6/2 11:00,62,3069
2018/6/2 12:00,65,3330
2018/6/2 13:00,55,3513
2018/6/2 14:00,4,3562
2018/6/2 15:00,2,3401
2018/6/2 16:00,8,3340
2018/6/2 17:00,15,3281
2018/6/2 18:00,10,3314
2018/6/2 19:00,4,3316
2018/6/2 20:00,12,3227
2018/6/2 21:00,13,3210
2018/6/2 22:00,13,3168
2018/6/2 23:00,14,3276
2018/6/3 0:00,13,3162
2018/6/3 1:00,13,3195
2018/6/3 2:00,13,3010
2018/6/3 3:00,14,2993
2018/6/3 4:00,13,2840
2018/6/3 5:00,13,2817
2018/6/3 6:00,13,2801
2018/6/3 7:00,14,2645
2018/6/3 8:00,13,2903
2018/6/3 9:00,12,2845
2018/6/3 10:00,11,3017
2018/6/3 11:00,13,3229
2018/6/3 12:00,14,3311
2018/6/3 13:00,13,3353
2018/6/3 14:00,15,3373
2018/6/3 15:00,12,3259
2018/6/3 16:00,27,3353
2018/6/3 17:00,15,3425
2018/6/3 18:00,11,3377
2018/6/3 19:00,11,3267
2018/6/3 20:00,12,3214
2018/6/3 21:00,13,3162
2018/6/3 22:00,12,3108
2018/6/3 23:00,14,3150
2018/6/4 0:00,14,3238
2018/6/4 1:00,15,3144
2018/6/4 2:00,13,3029
2018/6/4 3:00,13,2948
2018/6/4 4:00,15,2813
2018/6/4 5:00,14,2759
2018/6/4 6:00,13,2729
2018/6/4 7:00,15,2659
2018/6/4 8:00,13,2791
2018/6/4 9:00,13,2891
2018/6/4 10:00,46,2789
2018/6/4 11:00,9,3018
2018/6/4 12:00,10,3161
2018/6/4 13:00,12,3177
2018/6/4 14:00,11,3289
2018/6/4 15:00,9,3222
2018/6/4 16:00,10,3219
2018/6/4 17:00,12,3376
2018/6/4 18:00,17,3235
2018/6/4 19:00,13,3269
2018/6/4 20:00,13,3243
2018/6/4 21:00,14,3079
2018/6/4 22:00,14,2921
2018/6/4 23:00,14,3019
2018/6/5 0:00,14,2945
2018/6/5 1:00,14,2900
2018/6/5 2:00,14,2796
2018/6/5 3:00,14,2816
2018/6/5 4:00,14,2800
2018/6/5 5:00,14,2721
2018/6/5 6:00,14,2708
2018/6/5 7:00,14,2752
2018/6/5 8:00,14,2893
2018/6/5 9:00,13,2888
2018/6/5 10:00,6,2988
2018/6/5 11:00,6,3194
2018/6/5 12:00,6,3185
2018/6/5 13:00,8,3444
2018/6/5 14:00,15,3423
2018/6/5 15:00,12,3358
2018/6/5 16:00,12,3338
2018/6/5 17:00,14,3331
2018/6/5 18:00,11,3425
2018/6/5 19:00,15,3367
2018/6/5 20:00,14,3192
2018/6/5 21:00,14,2976
2018/6/5 22:00,15,2897
2018/6/5 23:00,15,3157
2018/6/6 0:00,14,3025
2018/6/6 1:00,14,2981
2018/6/6 2:00,15,2829
2018/6/6 3:00,14,2813
2018/6/6 4:00,15,2718
2018/6/6 5:00,14,2655
2018/6/6 6:00,15,2606
2018/6/6 7:00,15,2629
2018/6/6 8:00,14,2736
2018/6/6 9:00,14,2768
2018/6/6 10:00,8,2822
2018/6/6 11:00,7,3230
2018/6/6 12:00,6,3297
2018/6/6 13:00,8,3320
2018/6/6 14:00,8,3372
2018/6/6 15:00,6,3297
2018/6/6 16:00,7,3511
2018/6/6 17:00,10,3466
2018/6/6 18:00,7,3326
2018/6/6 19:00,7,3296
2018/6/6 20:00,12,3226
2018/6/6 21:00,12,3111
2018/6/6 22:00,11,2992
2018/6/6 23:00,13,3107
